date,stock,market
2021-11-12,30.256729125976562,4682.85009765625
2021-11-15,29.89333152770996,4682.7998046875
2021-11-16,30.070547103881836,4700.89990234375
2021-11-17,29.132680892944336,4688.669921875
2021-11-18,31.536094665527344,4704.5400390625
2021-11-19,32.84035873413086,4697.9599609375
2021-11-22,31.81586456298828,4682.93994140625
2021-11-23,31.606788635253906,4690.7001953125
2021-11-24,32.53071212768555,4701.4599609375
2021-11-26,31.36484718322754,4594.6201171875
2021-11-29,33.22964096069336,4655.27001953125
2021-11-30,32.5327033996582,4567.0
2021-12-01,31.300973892211914,4513.0400390625
2021-12-02,31.989032745361328,4577.10009765625
2021-12-03,30.56214141845703,4538.43017578125
2021-12-06,29.908939361572266,4591.669921875
2021-12-07,32.28874969482422,4686.75
2021-12-08,31.6903133392334,4701.2099609375
2021-12-09,30.360010147094727,4667.4501953125
2021-12-10,30.069255828857422,4712.02001953125
2021-12-13,28.04094123840332,4668.97021484375
2021-12-14,28.216188430786133,4634.08984375
2021-12-15,30.329143524169922,4709.85009765625
2021-12-16,28.265972137451172,4668.669921875
2021-12-17,27.682476043701172,4620.64013671875
2021-12-20,27.600826263427734,4568.02001953125
2021-12-21,28.951040267944336,4649.22998046875
2021-12-22,29.274654388427734,4696.56005859375
2021-12-23,29.51363182067871,4725.7900390625
2021-12-27,30.813068389892578,4791.18994140625
2021-12-28,30.19272804260254,4786.35009765625
2021-12-29,29.873088836669922,4793.06005859375
2021-12-30,29.45986557006836,4778.72998046875
2021-12-31,29.28561019897461,4766.18017578125
2022-01-03,29.992586135864258,4796.56005859375
2022-01-04,29.165124893188477,4793.5400390625
2022-01-05,27.486310958862305,4700.580078125
2022-01-06,28.057865142822266,4696.0498046875
2022-01-07,27.130834579467773,4677.02978515625
2022-01-10,27.28318214416504,4670.2900390625
2022-01-11,27.698406219482422,4713.06982421875
2022-01-12,27.8796329498291,4726.35009765625
2022-01-13,26.461700439453125,4659.02978515625
2022-01-14,26.82713508605957,4662.85009765625
2022-01-18,25.79256248474121,4577.10986328125
2022-01-19,24.960126876831055,4532.759765625
2022-01-20,24.04704475402832,4482.72998046875
2022-01-21,23.27434730529785,4397.93994140625
2022-01-24,23.272357940673828,4410.1298828125
2022-01-25,22.228824615478516,4356.4501953125
2022-01-26,22.674915313720703,4349.93017578125
2022-01-27,21.85044288635254,4326.509765625
2022-01-28,22.742626190185547,4431.85009765625
2022-01-31,24.38160514831543,4515.5498046875
2022-02-01,24.532957077026367,4546.5400390625
2022-02-02,25.13438606262207,4589.3798828125
2022-02-03,23.84589958190918,4477.43994140625
2022-02-04,24.215316772460938,4500.52978515625
2022-02-07,24.622577667236328,4483.8701171875
2022-02-08,25.000959396362305,4521.5400390625
2022-02-09,26.591148376464844,4587.18017578125
2022-02-10,25.71390151977539,4504.080078125
2022-02-11,23.846893310546875,4418.64013671875
2022-02-14,24.16353988647461,4401.669921875
2022-02-15,26.382041931152344,4471.06982421875
2022-02-16,26.39797019958496,4475.009765625
2022-02-17,24.40251922607422,4380.259765625
2022-02-18,23.541202545166016,4348.8701171875
2022-02-22,23.2902774810791,4304.759765625
2022-02-23,22.29155731201172,4225.5
2022-02-24,23.646747589111328,4288.7001953125
2022-02-25,24.054006576538086,4384.64990234375
2022-02-28,24.281034469604492,4373.93994140625
2022-03-01,23.376909255981445,4306.259765625
2022-03-02,24.120849609375,4386.5400390625
2022-03-03,23.616918563842773,4363.490234375
2022-03-04,22.842105865478516,4328.8701171875
2022-03-07,21.264589309692383,4201.08984375
2022-03-08,21.425926208496094,4170.7001953125
2022-03-09,22.91978645324707,4277.8798828125
2022-03-10,22.56524658203125,4259.52001953125
2022-03-11,22.009532928466797,4204.31005859375
2022-03-14,21.2426815032959,4173.10986328125
2022-03-15,22.87895393371582,4262.4501953125
2022-03-16,24.395719528198242,4357.85986328125
2022-03-17,24.664609909057617,4411.669921875
2022-03-18,26.344709396362305,4463.1201171875
2022-03-21,26.624555587768555,4461.18017578125
2022-03-22,26.415416717529297,4511.60986328125
2022-03-23,25.529062271118164,4456.240234375
2022-03-24,28.034761428833008,4520.16015625
2022-03-25,27.578632354736328,4543.06005859375
2022-03-28,28.10348129272461,4575.52001953125
2022-03-29,28.53868865966797,4631.60009765625
2022-03-30,27.576644897460938,4602.4501953125
2022-03-31,27.174297332763672,4530.41015625
2022-04-01,26.60264778137207,4545.85986328125
2022-04-04,27.24799346923828,4582.64013671875
2022-04-05,25.824846267700195,4525.1201171875
2022-04-06,24.307083129882812,4481.14990234375
2022-04-07,24.108898162841797,4500.2099609375
2022-04-08,23.02435874938965,4488.27978515625
2022-04-11,21.827274322509766,4412.52978515625
2022-04-12,21.41596794128418,4397.4501953125
2022-04-13,22.112106323242188,4446.58984375
2022-04-14,21.170976638793945,4392.58984375
2022-04-18,21.693822860717773,4391.68994140625
2022-04-19,22.10712432861328,4462.2099609375
2022-04-20,21.39405632019043,4459.4501953125
2022-04-21,20.100378036499023,4393.66015625
2022-04-22,19.43510627746582,4271.77978515625
2022-04-25,19.820526123046875,4296.1201171875
2022-04-26,18.711082458496094,4175.2001953125
2022-04-27,18.339614868164062,4183.9599609375
2022-04-28,19.701019287109375,4287.5
2022-04-29,18.4710750579834,4131.93017578125
2022-05-02,19.453039169311523,4155.3798828125
2022-05-03,19.52175521850586,4175.47998046875
2022-05-04,20.25075340270996,4300.169921875
2022-05-05,18.766857147216797,4146.8701171875
2022-05-06,18.598548889160156,4123.33984375
2022-05-09,16.880611419677734,3991.239990234375
2022-05-10,17.522968292236328,4001.050048828125
2022-05-11,16.561918258666992,3935.179931640625
2022-05-12,16.108781814575195,3930.080078125
2022-05-13,17.633516311645508,4023.889892578125
2022-05-16,17.193326950073242,4008.010009765625
2022-05-17,18.10258674621582,4088.85009765625
2022-05-18,16.868661880493164,3923.679931640625
2022-05-19,17.05389976501465,3900.7900390625
2022-05-20,16.625661849975586,3901.360107421875
2022-05-23,16.828826904296875,3973.75
2022-05-24,16.08786964416504,3941.47998046875
2022-05-25,16.90550994873047,3978.72998046875
2022-05-26,17.777921676635742,4057.840087890625
2022-05-27,18.733991622924805,4158.240234375
2022-05-31,18.595561981201172,4132.14990234375
2022-06-01,18.245006561279297,4101.22998046875
2022-06-02,19.51179313659668,4176.81982421875
2022-06-03,18.64336395263672,4108.5400390625
2022-06-06,18.709091186523438,4121.43017578125
2022-06-07,18.84852409362793,4160.68017578125
2022-06-08,18.575586318969727,4115.77001953125
2022-06-09,17.977914810180664,4017.820068359375
2022-06-10,16.90808868408203,3900.860107421875
2022-06-13,15.5862398147583,3749.6298828125
2022-06-14,15.774506568908691,3735.47998046875
2022-06-15,16.46282386779785,3789.989990234375
2022-06-16,15.540417671203613,3666.77001953125
2022-06-17,15.818334579467773,3674.840087890625
2022-06-21,16.501672744750977,3764.7900390625
2022-06-22,16.296472549438477,3759.889892578125
2022-06-23,16.16199493408203,3795.72998046875
2022-06-24,17.059494018554688,3911.739990234375
2022-06-27,16.80349349975586,3900.110107421875
2022-06-28,15.919938087463379,3821.550048828125
2022-06-29,15.481646537780762,3818.830078125
2022-06-30,15.100135803222656,3785.3798828125
2022-07-01,14.466606140136719,3825.330078125
2022-07-05,14.905891418457031,3831.389892578125
2022-07-06,15.071248054504395,3845.080078125
2022-07-07,15.796420097351074,3902.6201171875
2022-07-08,15.776497840881348,3899.3798828125
2022-07-11,15.093161582946777,3854.429931640625
2022-07-12,15.023432731628418,3818.800048828125
2022-07-13,15.105114936828613,3801.780029296875
2022-07-14,15.312305450439453,3790.3798828125
2022-07-15,15.700793266296387,3863.159912109375
2022-07-18,16.038475036621094,3830.85009765625
2022-07-19,16.92601776123047,3936.68994140625
2022-07-20,17.73785400390625,3959.89990234375
2022-07-21,17.979907989501953,3998.949951171875
2022-07-22,17.251747131347656,3961.6298828125
2022-07-25,16.9578914642334,3966.840087890625
2022-07-26,16.468801498413086,3921.050048828125
2022-07-27,17.72091293334961,4023.610107421875
2022-07-28,17.914161682128906,4072.429931640625
2022-07-29,18.09246826171875,4130.2900390625
2022-08-01,18.3693904876709,4118.6298828125
2022-08-02,18.454059600830078,4091.18994140625
2022-08-03,18.819631576538086,4155.169921875
2022-08-04,19.14038848876953,4151.93994140625
2022-08-05,18.91526222229004,4145.18994140625
2022-08-08,17.723905563354492,4140.06005859375
2022-08-09,17.0196533203125,4122.47021484375
2022-08-10,18.026723861694336,4210.240234375
2022-08-11,17.872329711914062,4207.27001953125
2022-08-12,18.6363525390625,4280.14990234375
2022-08-15,18.958093643188477,4297.14013671875
2022-08-16,18.805688858032227,4305.2001953125
2022-08-17,18.263797760009766,4274.0400390625
2022-08-18,18.700101852416992,4283.740234375
2022-08-19,17.779687881469727,4228.47998046875
2022-08-22,16.967853546142578,4137.990234375
2022-08-23,17.114280700683594,4128.72998046875
2022-08-24,17.15512466430664,4140.77001953125
2022-08-25,17.843441009521484,4199.1201171875
2022-08-26,16.196861267089844,4057.659912109375
2022-08-29,15.739639282226562,4030.610107421875
2022-08-30,15.407936096191406,3986.159912109375
2022-08-31,15.035387992858887,3955.0
2022-09-01,13.882880210876465,3966.85009765625
2022-09-02,13.59400463104248,3924.260009765625
2022-09-06,13.412713050842285,3908.18994140625
2022-09-07,13.66480541229248,3979.8701171875
2022-09-08,13.939815521240234,4006.179931640625
2022-09-09,14.335392951965332,4067.360107421875
2022-09-12,14.452967643737793,4110.41015625
2022-09-13,13.08389663696289,3932.68994140625
2022-09-14,13.080906867980957,3946.010009765625
2022-09-15,12.882619857788086,3901.35009765625
2022-09-16,13.150654792785645,3873.330078125
2022-09-19,13.333996772766113,3899.889892578125
2022-09-20,13.12873363494873,3855.929931640625
2022-09-21,13.21342945098877,3789.929931640625
2022-09-22,12.515939712524414,3757.989990234375
2022-09-23,12.47110366821289,3693.22998046875
2022-09-26,12.184135437011719,3655.0400390625
2022-09-27,12.368474006652832,3647.2900390625
2022-09-28,12.690312385559082,3719.0400390625
2022-09-29,12.176166534423828,3640.469970703125
2022-09-30,12.09545612335205,3585.6201171875
2022-10-03,12.467117309570312,3678.429931640625
2022-10-04,13.119770050048828,3790.929931640625
2022-10-05,13.161616325378418,3783.280029296875
2022-10-06,13.08289909362793,3744.52001953125
2022-10-07,12.03268051147461,3639.659912109375
2022-10-10,11.62813949584961,3612.389892578125
2022-10-11,11.544438362121582,3588.840087890625
2022-10-12,11.458747863769531,3577.030029296875
2022-10-13,11.917098045349121,3669.909912109375
2022-10-14,11.186725616455078,3583.070068359375
2022-10-17,11.845355033874512,3677.949951171875
2022-10-18,11.924071311950684,3719.97998046875
2022-10-19,12.007770538330078,3695.159912109375
2022-10-20,12.15025806427002,3665.780029296875
2022-10-21,12.421279907226562,3752.75
2022-10-24,12.55380630493164,3797.340087890625
2022-10-25,13.21342945098877,3859.110107421875
2022-10-26,12.849739074707031,3830.60009765625
2022-10-27,13.12873363494873,3807.300048828125
2022-10-28,13.784372329711914,3901.06005859375
2022-10-31,13.448580741882324,3871.97998046875
2022-11-01,13.49441909790039,3856.10009765625
2022-11-02,13.171581268310547,3759.68994140625
2022-11-03,13.372857093811035,3719.889892578125
2022-11-04,14.105218887329102,3770.550048828125
2022-11-07,14.249700546264648,3806.800048828125
2022-11-08,14.5496187210083,3828.110107421875
2022-11-09,13.726583480834961,3748.570068359375
2022-11-10,15.693501472473145,3956.3701171875
2022-11-11,16.2684326171875,3992.929931640625
2022-11-14,16.23654556274414,3957.25
2022-11-15,16.60621452331543,3991.72998046875
2022-11-16,15.85292911529541,3958.7900390625
2022-11-17,15.620763778686523,3946.56005859375
2022-11-18,15.353724479675293,3965.340087890625
2022-11-21,15.262056350708008,3949.93994140625
2022-11-22,15.980469703674316,4003.580078125
2022-11-23,16.459741592407227,4027.260009765625
2022-11-25,16.21163558959961,4026.1201171875
2022-11-28,15.770227432250977,3963.93994140625
2022-11-29,15.582901000976562,3957.6298828125
2022-11-30,16.866609573364258,4080.110107421875
2022-12-01,17.07790184020996,4076.570068359375
2022-12-02,16.819759368896484,4071.699951171875
2022-12-05,16.554651260375977,3998.840087890625
2022-12-06,15.933727264404297,3941.260009765625
2022-12-07,16.066286087036133,3933.919921875
2022-12-08,17.11178970336914,3963.510009765625
2022-12-09,16.944347381591797,3934.3798828125
2022-12-12,17.476572036743164,3990.56005859375
2022-12-13,18.01177978515625,4019.64990234375
2022-12-14,17.6151065826416,3995.320068359375
2022-12-15,16.8955135345459,3895.75
2022-12-16,16.515775680541992,3852.360107421875
2022-12-19,16.1998348236084,3817.659912109375
2022-12-20,16.031402587890625,3821.6201171875
2022-12-21,16.446012496948242,3878.43994140625
2022-12-22,15.287886619567871,3822.389892578125
2022-12-23,15.155328750610352,3844.820068359375
2022-12-27,14.073945999145508,3829.25
2022-12-28,13.989230155944824,3783.219970703125
2022-12-29,14.554337501525879,3849.280029296875
2022-12-30,14.565300941467285,3839.5
2023-01-03,14.26729965209961,3824.139892578125
2023-01-04,14.699851036071777,3852.969970703125
2023-01-05,14.217466354370117,3808.10009765625
2023-01-06,14.80948543548584,3895.080078125
2023-01-09,15.575922012329102,3892.090087890625
2023-01-10,15.855988502502441,3919.25
2023-01-11,15.947678565979004,3969.610107421875
2023-01-12,16.455984115600586,3983.169921875
2023-01-13,16.84269142150879,3999.090087890625
2023-01-17,17.643014907836914,3990.969970703125
2023-01-18,17.319093704223633,3928.860107421875
2023-01-19,16.70913314819336,3898.85009765625
2023-01-20,17.779556274414062,3972.610107421875
2023-01-23,19.129045486450195,4019.81005859375
2023-01-24,19.2007999420166,4016.949951171875
2023-01-25,19.258609771728516,4016.219970703125
2023-01-26,19.73601722717285,4060.429931640625
2023-01-27,20.29714012145996,4070.56005859375
2023-01-30,19.09814453125,4017.77001953125
2023-01-31,19.471899032592773,4076.60009765625
2023-02-01,20.873212814331055,4119.2099609375
2023-02-02,21.63665771484375,4179.759765625
2023-02-03,21.02968978881836,4136.47998046875
2023-02-06,21.018722534179688,4111.080078125
2023-02-07,22.09911346435547,4164.0
2023-02-08,22.131006240844727,4117.85986328125
2023-02-09,22.26256561279297,4081.5
2023-02-10,21.19413948059082,4090.4599609375
2023-02-13,21.715396881103516,4137.2900390625
2023-02-14,22.894453048706055,4136.1298828125
2023-02-15,22.68814468383789,4147.60009765625
2023-02-16,21.928682327270508,4090.409912109375
2023-02-17,21.316730499267578,4079.090087890625
2023-02-21,20.586172103881836,3997.340087890625
2023-02-22,20.684843063354492,3991.050048828125
2023-02-23,23.585145950317383,4012.320068359375
2023-02-24,23.208402633666992,3970.0400390625
2023-02-27,23.422685623168945,3982.239990234375
2023-02-28,23.138635635375977,3970.14990234375
2023-03-01,22.622364044189453,3951.389892578125
2023-03-02,23.23631477355957,3981.35009765625
2023-03-03,23.810392379760742,4045.639892578125
2023-03-06,23.475515365600586,4048.419921875
2023-03-07,23.214338302612305,3986.3701171875
2023-03-08,24.10451316833496,3992.010009765625
2023-03-09,23.36186981201172,3918.320068359375
2023-03-10,22.892362594604492,3861.590087890625
2023-03-13,22.893356323242188,3855.760009765625
2023-03-14,23.986888885498047,3919.2900390625
2023-03-15,24.151369094848633,3891.929931640625
2023-03-16,25.46021270751953,3960.280029296875
2023-03-17,25.643632888793945,3916.639892578125
2023-03-20,25.818077087402344,3951.570068359375
2023-03-21,26.116134643554688,4002.8701171875
2023-03-22,26.384281158447266,3936.969970703125
2023-03-23,27.104997634887695,3948.719970703125
2023-03-24,26.69430160522461,3970.989990234375
2023-03-27,26.44708251953125,3977.530029296875
2023-03-28,26.326461791992188,3971.27001953125
2023-03-29,26.89865493774414,4027.81005859375
2023-03-30,27.29638671875,4050.830078125
2023-03-31,27.689144134521484,4109.31005859375
2023-04-03,27.876548767089844,4124.509765625
2023-04-04,27.366161346435547,4100.60009765625
2023-04-05,26.79597282409668,4090.3798828125
2023-04-06,26.951480865478516,4105.02001953125
2023-04-10,27.49176788330078,4109.10986328125
2023-04-11,27.083065032958984,4108.93994140625
2023-04-12,26.411197662353516,4091.949951171875
2023-04-13,26.37929344177246,4146.22021484375
2023-04-14,26.67336082458496,4137.64013671875
2023-04-17,26.916593551635742,4151.31982421875
2023-04-18,27.57948875427246,4154.8701171875
2023-04-19,27.8426513671875,4154.52001953125
2023-04-20,27.01827049255371,4129.7900390625
2023-04-21,27.033226013183594,4133.52001953125
2023-04-24,26.956464767456055,4137.0400390625
2023-04-25,26.15799903869629,4071.6298828125
2023-04-26,26.87073516845703,4055.989990234375
2023-04-27,27.13988494873047,4135.35009765625
2023-04-28,27.661231994628906,4169.47998046875
2023-05-01,28.818561553955078,4167.8701171875
2023-05-02,28.120769500732422,4119.580078125
2023-05-03,27.714059829711914,4090.75
2023-05-04,27.474821090698242,4061.219970703125
2023-05-05,28.589284896850586,4136.25
2023-05-08,29.058794021606445,4138.1201171875
2023-05-09,28.480632781982422,4119.169921875
2023-05-10,28.79364013671875,4137.64013671875
2023-05-11,28.48760414123535,4130.6201171875
2023-05-12,28.250356674194336,4124.080078125
2023-05-15,28.861419677734375,4136.27978515625
2023-05-16,29.120601654052734,4109.89990234375
2023-05-17,30.082550048828125,4158.77001953125
2023-05-18,31.577800750732422,4198.0498046875
2023-05-19,31.165111541748047,4191.97998046875
2023-05-22,31.077394485473633,4192.6298828125
2023-05-23,30.590930938720703,4145.580078125
2023-05-24,30.441410064697266,4115.240234375
2023-05-25,37.85986328125,4151.27978515625
2023-05-26,38.82281494140625,4205.4501953125
2023-05-30,39.98412322998047,4205.52001953125
2023-05-31,37.71432876586914,4179.830078125
2023-06-01,39.644203186035156,4221.02001953125
2023-06-02,39.202613830566406,4282.3701171875
2023-06-05,39.04710006713867,4273.7900390625
2023-06-06,38.53173828125,4283.85009765625
2023-06-07,37.36033248901367,4267.52001953125
2023-06-08,38.39216613769531,4293.93017578125
2023-06-09,38.6513671875,4298.85986328125
2023-06-12,39.361183166503906,4338.93017578125
2023-06-13,40.8964729309082,4369.009765625
2023-06-14,42.865440368652344,4372.58984375
2023-06-15,42.52248764038086,4425.83984375
2023-06-16,42.56136703491211,4409.58984375
2023-06-20,43.6739616394043,4388.7099609375
2023-06-21,42.91328811645508,4365.68994140625
2023-06-22,42.89335250854492,4381.89013671875
2023-06-23,42.07985305786133,4348.330078125
2023-06-26,40.50768280029297,4328.81982421875
2023-06-27,41.747867584228516,4378.41015625
2023-06-28,40.99119186401367,4376.85986328125
2023-06-29,40.69709014892578,4396.43994140625
2023-06-30,42.17255783081055,4450.3798828125
2023-07-03,42.28322219848633,4455.58984375
2023-07-05,42.18751907348633,4446.81982421875
2023-07-06,41.97417449951172,4411.58984375
2023-07-07,42.372947692871094,4398.9501953125
2023-07-10,42.050933837890625,4409.52978515625
2023-07-11,42.27524185180664,4439.259765625
2023-07-12,43.76766586303711,4472.16015625
2023-07-13,45.83632278442383,4510.0400390625
2023-07-14,45.32987594604492,4505.419921875
2023-07-17,46.3188362121582,4522.7900390625
2023-07-18,47.348670959472656,4554.97998046875
2023-07-19,46.93294906616211,4565.72021484375
2023-07-20,45.38071060180664,4534.8701171875
2023-07-21,44.17341613769531,4536.33984375
2023-07-24,44.47549819946289,4554.64013671875
2023-07-25,45.53923416137695,4567.4599609375
2023-07-26,45.312923431396484,4566.75
2023-07-27,45.759559631347656,4537.41015625
2023-07-28,46.60695266723633,4582.22998046875
2023-07-31,46.58601379394531,4588.9599609375
2023-08-01,46.36469268798828,4576.72998046875
2023-08-02,44.133541107177734,4513.39013671875
2023-08-03,44.37879180908203,4501.89013671875
2023-08-04,44.54328536987305,4478.02978515625
2023-08-07,45.27803421020508,4518.43994140625
2023-08-08,44.52733612060547,4499.3798828125
2023-08-09,42.42379379272461,4467.7099609375
2023-08-10,42.258296966552734,4468.830078125
2023-08-11,40.7299919128418,4464.0498046875
2023-08-14,43.61911392211914,4489.72021484375
2023-08-15,43.80554962158203,4437.85986328125
2023-08-16,43.35293960571289,4404.330078125
2023-08-17,43.211368560791016,4370.35986328125
2023-08-18,43.16651153564453,4369.7099609375
2023-08-21,46.82329177856445,4399.77001953125
2023-08-22,45.52825927734375,4387.5498046875
2023-08-23,46.971839904785156,4436.009765625
2023-08-24,47.01868438720703,4376.31005859375
2023-08-25,45.87718963623047,4405.7099609375
2023-08-28,46.691688537597656,4433.31005859375
2023-08-29,48.634727478027344,4497.6298828125
2023-08-30,49.11325454711914,4514.8701171875
2023-08-31,49.203983306884766,4507.66015625
2023-09-01,48.360572814941406,4515.77001953125
2023-09-05,48.39945983886719,4496.830078125
2023-09-06,46.92086410522461,4465.47998046875
2023-09-07,46.10331344604492,4451.14013671875
2023-09-08,45.436302185058594,4457.490234375
2023-09-11,45.04347610473633,4487.4599609375
2023-09-12,44.73638916015625,4461.89990234375
2023-09-13,45.34955596923828,4467.43994140625
2023-09-14,45.445274353027344,4505.10009765625
2023-09-15,43.76927947998047,4450.31982421875
2023-09-18,43.835079193115234,4453.52978515625
2023-09-19,43.390411376953125,4443.9501953125
2023-09-20,42.11322784423828,4402.2001953125
2023-09-21,40.894859313964844,4330.0
2023-09-22,41.48609161376953,4320.06005859375
2023-09-25,42.096275329589844,4337.43994140625
2023-09-26,41.786197662353516,4273.52978515625
2023-09-27,42.34154510498047,4274.509765625
2023-09-28,42.960697174072266,4299.7001953125
2023-09-29,43.369468688964844,4288.0498046875
2023-10-02,44.64864730834961,4288.39013671875
2023-10-03,43.38741683959961,4229.4501953125
2023-10-04,43.90985870361328,4263.75
2023-10-05,44.554935455322266,4258.18994140625
2023-10-06,45.625732421875,4308.5
2023-10-09,45.138187408447266,4335.66015625
2023-10-10,45.66162872314453,4358.240234375
2023-10-11,46.66663360595703,4376.9501953125
2023-10-12,46.80521011352539,4349.60986328125
2023-10-13,45.32563018798828,4327.77978515625
2023-10-16,45.957740783691406,4373.6298828125
2023-10-17,43.807167053222656,4373.2001953125
2023-10-18,42.07035446166992,4314.60009765625
2023-10-19,41.97563934326172,4278.0
2023-10-20,41.26375961303711,4224.16015625
2023-10-23,42.84703063964844,4217.0400390625
2023-10-24,43.532981872558594,4247.68017578125
2023-10-25,41.65459442138672,4186.77001953125
2023-10-26,40.20591735839844,4137.22998046875
2023-10-27,40.379398345947266,4117.3701171875
2023-10-30,41.0384407043457,4166.81982421875
2023-10-31,40.658565521240234,4193.7998046875
2023-11-01,42.198978424072266,4237.85986328125
2023-11-02,43.3764533996582,4317.77978515625
2023-11-03,44.87099075317383,4358.33984375
2023-11-06,45.61476516723633,4365.97998046875
2023-11-07,45.81816101074219,4378.3798828125
2023-11-08,46.43531799316406,4382.77978515625
